wall_time,ros_time,field.x,field.y,field.z
225.020779,30.452000000,-1.000000000,640.000000000,0.000000000
225.552246,30.530000000,-1.000000000,640.000000000,0.000000000
226.154391,30.600000000,-1.000000000,640.000000000,0.000000000
226.867322,30.664000000,-1.000000000,640.000000000,0.000000000
227.462527,30.740000000,-1.000000000,640.000000000,0.000000000
228.206387,30.836000000,-1.000000000,640.000000000,0.000000000
228.775189,30.902000000,-1.000000000,640.000000000,0.000000000
229.340071,30.959000000,-1.000000000,640.000000000,0.000000000
229.916723,31.014000000,-1.000000000,640.000000000,0.000000000
230.525424,31.069000000,-1.000000000,640.000000000,0.000000000
231.188034,31.163000000,-1.000000000,640.000000000,0.000000000
231.705532,31.218000000,-1.000000000,640.000000000,0.000000000
232.261540,31.280000000,-1.000000000,640.000000000,0.000000000
232.913376,31.339000000,-1.000000000,640.000000000,0.000000000
233.489161,31.383000000,-1.000000000,640.000000000,0.000000000
234.089173,31.428000000,-1.000000000,640.000000000,0.000000000
234.644542,31.477000000,-1.000000000,640.000000000,0.000000000
235.328758,31.534000000,-1.000000000,640.000000000,0.000000000
235.936743,31.585000000,-1.000000000,640.000000000,0.000000000
236.631150,31.641000000,-1.000000000,640.000000000,0.000000000
237.236861,31.706000000,-1.000000000,640.000000000,0.000000000
237.822330,31.778000000,-1.000000000,640.000000000,0.000000000
238.389494,31.831000000,-1.000000000,640.000000000,0.000000000
238.908270,31.879000000,-1.000000000,640.000000000,0.000000000
239.551691,31.923000000,-1.000000000,640.000000000,0.000000000
