wall_time,ros_time
13.493059,8.237000000
13.516316,8.238000000
13.557680,8.239000000
13.572609,8.240000000
13.572658,8.241000000
13.575667,8.242000000
13.582699,8.243000000
13.590847,8.244000000
13.600424,8.245000000
13.600473,8.246000000
13.612179,8.247000000
13.612219,8.248000000
13.622988,8.249000000
13.628429,8.250000000
13.630603,8.251000000
13.642418,8.252000000
13.649694,8.253000000
13.652133,8.254000000
13.662042,8.255000000
13.662081,8.256000000
13.669858,8.257000000
13.681879,8.258000000
13.689805,8.259000000
13.691556,8.260000000
13.702929,8.261000000
13.709882,8.262000000
13.731059,8.263000000
13.740633,8.264000000
13.763169,8.265000000
13.768599,8.266000000
13.776180,8.267000000
13.780518,8.268000000
13.788544,8.269000000
13.795931,8.270000000
13.799602,8.271000000
13.817576,8.272000000
13.821976,8.273000000
